[0.405s] DEBUG:colcon:Command line arguments: ['/usr/bin/colcon', 'build', '--packages-up-to', 'srt_bridge']
[0.501s] WARNING:colcon.colcon_ros.prefix_path.ament:The path '/home/ouxt/ouxt_automation/robotx_ws/install/geographic_conversion' in the environment variable AMENT_PREFIX_PATH doesn't exist
[0.501s] WARNING:colcon.colcon_ros.prefix_path.ament:The path '/home/ouxt/ouxt_automation/robotx_ws/install/geodesy' in the environment variable AMENT_PREFIX_PATH doesn't exist
[0.501s] WARNING:colcon.colcon_ros.prefix_path.ament:The path '/home/ouxt/ouxt_automation/robotx_ws/install/geographic_msgs' in the environment variable AMENT_PREFIX_PATH doesn't exist
[0.501s] WARNING:colcon.colcon_ros.prefix_path.ament:The path '/home/ouxt/ouxt_automation/robotx_ws/install/dynamixel_hardware_interface' in the environment variable AMENT_PREFIX_PATH doesn't exist
[0.501s] WARNING:colcon.colcon_ros.prefix_path.ament:The path '/home/ouxt/ouxt_automation/robotx_ws/install/data_buffer' in the environment variable AMENT_PREFIX_PATH doesn't exist
[0.501s] WARNING:colcon.colcon_ros.prefix_path.ament:The path '/home/ouxt/ouxt_automation/robotx_ws/install/boost_geometry_util' in the environment variable AMENT_PREFIX_PATH doesn't exist
[0.502s] WARNING:colcon.colcon_ros.prefix_path.ament:The path '/home/ouxt/ouxt_automation/robotx_ws/install/behavior_tree_action_builder' in the environment variable AMENT_PREFIX_PATH doesn't exist
[0.502s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/navi_sim' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.502s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/wamv_description' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.502s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/wamv_control' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.502s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/robotx_planner_bringup' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.502s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/hermite_path_planner_bringup' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.502s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/velocity_planner' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.502s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/miniv_description' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.502s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/usv_controller' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.502s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/robotx_communication' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.503s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/miniv_control' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.503s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/tcp_sender' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.503s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/srt' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.503s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/ros_kvh1750' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.503s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/serial' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.503s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/playstation_controller_drivers' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.503s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/sdl2_vendor2' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.503s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/perception_bringup' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.503s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/scan_segmentation' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.503s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/robotx_msgs' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.503s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/robotx_ekf' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.503s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/robotx_costmap_calculator' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.504s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/robotx_bt_planner' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.504s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/robotx_behavior_tree' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.504s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/robotx_behavior_msgs' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.504s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/pure_pursuit_planner' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.504s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/perception' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.504s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/pcl_apps' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.504s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/perception_msgs' in the environment variable CMAKE_PREFIX_PATH doesn't exist
